created_at,hari,tanggal,waktu,text,lang,retweet_count,favorite_count,label,translated_text
2016-02-23 17:57:54+00:00,Tuesday,2016-02-23,17:57:54,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/oRoUlrf8lb",en,0,0,positive,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/oRoUlrf8lb"
2016-02-23 17:57:54+00:00,Tuesday,2016-02-23,17:57:54,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/DImWQDr4uw",en,0,0,positive,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/DImWQDr4uw"
2016-02-23 17:57:55+00:00,Tuesday,2016-02-23,17:57:55,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/Xm5iFVpM9D",en,0,0,positive,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/Xm5iFVpM9D"
2016-02-23 18:23:50+00:00,Tuesday,2016-02-23,18:23:50,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/bVbgeHatUm",en,0,0,positive,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/bVbgeHatUm"
2016-02-23 18:23:50+00:00,Tuesday,2016-02-23,18:23:50,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/x1dYbqV1NH",en,0,0,positive,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/x1dYbqV1NH"
2016-02-23 18:48:36+00:00,Tuesday,2016-02-23,18:48:36,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/e4C7NGcck1",en,0,0,positive,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/e4C7NGcck1"
2016-02-23 19:04:52+00:00,Tuesday,2016-02-23,19:04:52,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/bIRizJubHX",en,0,0,positive,"Self-Care: My Daily Skincare Routine Helps Me Cope With Depression: In my mid-twenties, I was diagnosed with d... https://t.co/bIRizJubHX"
2016-02-23 20:05:34+00:00,Tuesday,2016-02-23,20:05:34,"When I was ""diagnosed"" many years ago,it was called Manic Depression.Different name,same diagnosis. https://t.co/tc5FwPlCbY",en,0,0,positive,"When I was ""diagnosed"" many years ago,it was called Manic Depression.Different name,same diagnosis. https://t.co/tc5FwPlCbY"
2016-02-23 22:05:54+00:00,Tuesday,2016-02-23,22:05:54,"tw//

I'm diagnosed with depression and I have really bad anxiety so basically I'm a fucking freak, and I constantly get nightmares over -",en,0,0,positive,"tw//

I'm diagnosed with depression and I have really bad anxiety so basically I'm a fucking freak, and I constantly get nightmares over -"
2016-02-23 23:42:50+00:00,Tuesday,2016-02-23,23:42:50,"@baeilis i was so happy when i was a child, then when i got to 13 i was diagnosed with depression. i still dont know what happened",en,0,0,positive,"@baeilis i was so happy when i was a child, then when i got to 13 i was diagnosed with depression. i still dont know what happened"
2016-02-24 06:57:10+00:00,Wednesday,2016-02-24,06:57:10,@_lycheemonster when i was diagnosed with MDD in hs i asked myself if wild animals had depression would they live? idk,en,0,0,positive,@_lycheemonster when i was diagnosed with MDD in hs i asked myself if wild animals had depression would they live? idk
2016-02-24 07:54:32+00:00,Wednesday,2016-02-24,07:54:32,"4. I've been diagnosed with depression, insomnia, bipolar disorder, anorexia and bulimia in the last 7 years",en,0,0,positive,"4. I've been diagnosed with depression, insomnia, bipolar disorder, anorexia and bulimia in the last 7 years"
2016-02-24 12:47:21+00:00,Wednesday,2016-02-24,12:47:21,Postnatal depression appears anytime upto a year after your baby is born. My baby was 9 months when I was diagnosed @sportsrelief #mumstalk,en,9,13,positive,Postnatal depression appears anytime upto a year after your baby is born. My baby was 9 months when I was diagnosed @sportsrelief #mumstalk
2016-02-24 12:54:06+00:00,Wednesday,2016-02-24,12:54:06,"#mumtalk As some of you may already know, I was diagnosed with post natal depression after the… https://t.co/QxXn9DuyY0",en,1,5,positive,"#mumtalk As some of you may already know, I was diagnosed with post natal depression after the… https://t.co/QxXn9DuyY0"
2016-02-24 13:15:31+00:00,Wednesday,2016-02-24,13:15:31,@BPDLife_ I was diagnosed with manic depression when I was 9. Many different dx came afterward. Now BPD and I'm currently 36! Lifelong.,en,1,2,positive,@BPDLife_ I was diagnosed with manic depression when I was 9. Many different dx came afterward. Now BPD and I'm currently 36! Lifelong.
2016-02-24 15:40:34+00:00,Wednesday,2016-02-24,15:40:34,"HipHopNews: In my mid-twenties, I was diagnosed with depression.

I was 24, overweight, unmotivated, and ridic... https://t.co/0WeSlMIl2L",en,0,0,positive,"HipHopNews: In my mid-twenties, I was diagnosed with depression.

I was 24, overweight, unmotivated, and ridic... https://t.co/0WeSlMIl2L"
2016-02-24 18:35:27+00:00,Wednesday,2016-02-24,18:35:27,"@BrynnTannehill @chadfelixg @SCBegley I was diagnosed with depression, then ADHD, then schizophrenia, then bipolar, it's not black and white",en,0,0,positive,"@BrynnTannehill @chadfelixg @SCBegley I was diagnosed with depression, then ADHD, then schizophrenia, then bipolar, it's not black and white"
2016-02-24 20:43:35+00:00,Wednesday,2016-02-24,20:43:35,@rcpsych @sportrelief #MumTalk I went to a MBU with severe PND Later I was diagnosed as having Bipolar II &amp; treatment resistant depression.,en,0,0,positive,@rcpsych @sportrelief #MumTalk I went to a MBU with severe PND Later I was diagnosed as having Bipolar II &amp; treatment resistant depression.
2016-02-24 22:19:34+00:00,Wednesday,2016-02-24,22:19:34,I guess I should add I've been diagnosed with depression since I was 12 to make this sound more legit probably,en,0,0,positive,I guess I should add I've been diagnosed with depression since I was 12 to make this sound more legit probably
2016-02-24 23:36:52+00:00,Wednesday,2016-02-24,23:36:52,"@AmeliaTwist July 6, 2015, I was diagnosed with clinical depression. My neurologist prescribed Effexor. It changed my life.",en,0,0,positive,"@AmeliaTwist July 6, 2015, I was diagnosed with clinical depression. My neurologist prescribed Effexor. It changed my life."
2016-02-25 01:55:44+00:00,Thursday,2016-02-25,01:55:44,@CourtneyBegiers 1) I was diagnosed with bipolar disorder and depression in 2014... Sometimes wrestling is the only thing that helps.,en,0,2,positive,@CourtneyBegiers 1) I was diagnosed with bipolar disorder and depression in 2014... Sometimes wrestling is the only thing that helps.
2016-02-25 03:44:08+00:00,Thursday,2016-02-25,03:44:08,"In December 2015, I was diagnosed with clinical depression and anxiety disorder. I wasn't… https://t.co/taNjJNC1L9",en,0,1,positive,"In December 2015, I was diagnosed with clinical depression and anxiety disorder. I wasn't… https://t.co/taNjJNC1L9"
2016-02-25 08:50:41+00:00,Thursday,2016-02-25,08:50:41,It's coming up to a year since I was diagnosed with depression and I don't know how I've managed to work every day when Ive felt so so Ill.,en,0,1,positive,It's coming up to a year since I was diagnosed with depression and I don't know how I've managed to work every day when Ive felt so so Ill.
2016-02-25 14:50:11+00:00,Thursday,2016-02-25,14:50:11,"I don't have both of my parents, I was diagnosed with depression years ago and conquered that shit, and realized shit is just temporary.",en,0,1,positive,"I don't have both of my parents, I was diagnosed with depression years ago and conquered that shit, and realized shit is just temporary."
2016-02-25 17:14:30+00:00,Thursday,2016-02-25,17:14:30,"""I was diagnosed with clinical depression and generalised anxiety""..  Manny's full story: https://t.co/vZIGGqXdhI https://t.co/TRoh35UZ6l",en,0,0,positive,"""I was diagnosed with clinical depression and generalised anxiety""..  Manny's full story: https://t.co/vZIGGqXdhI https://t.co/TRoh35UZ6l"
2016-02-25 22:56:15+00:00,Thursday,2016-02-25,22:56:15,I've been diagnosed with Major Clinical Depression. Did I tweet this before? Idk.,en,0,0,positive,I've been diagnosed with Major Clinical Depression. Did I tweet this before? Idk.
2016-02-26 01:54:05+00:00,Friday,2016-02-26,01:54:05,"i was diagnosed with depression at age 17. if it wasn't for music, idk where i'd be.",en,0,1,positive,"i was diagnosed with depression at age 17. if it wasn't for music, idk where i'd be."
2016-02-26 03:41:47+00:00,Friday,2016-02-26,03:41:47,honestly i was diagnosed w/ severe generalized anxiety + social anxiety when i was 12 and then a panic disorder + depression when i was 13,en,0,2,positive,honestly i was diagnosed w/ severe generalized anxiety + social anxiety when i was 12 and then a panic disorder + depression when i was 13
2016-02-26 11:58:57+00:00,Friday,2016-02-26,11:58:57,"I've been diagnosed with bipolar depression, mild post traumatic stress disorder, post traumatic anxiety, and ADHD.",en,2,2,positive,"I've been diagnosed with bipolar depression, mild post traumatic stress disorder, post traumatic anxiety, and ADHD."
2016-02-26 13:30:21+00:00,Friday,2016-02-26,13:30:21,"A&amp;i friend writes ~

I was diagnosed with bipolar at the age of 8. Depression and anxiety followed when I was 12.... https://t.co/U7fFEP6v3x",en,0,0,positive,"A&amp;i friend writes ~

I was diagnosed with bipolar at the age of 8. Depression and anxiety followed when I was 12.... https://t.co/U7fFEP6v3x"
2016-02-26 17:15:55+00:00,Friday,2016-02-26,17:15:55,"I'm diagnosed, I've been aware of my depression for years, but I still can't kick the feeling that I'm a lazy fucking faker.",en,0,0,positive,"I'm diagnosed, I've been aware of my depression for years, but I still can't kick the feeling that I'm a lazy fucking faker."
2016-02-26 19:46:59+00:00,Friday,2016-02-26,19:46:59,They say I've been diagnosed with depression 😐,en,0,1,positive,They say I've been diagnosed with depression 😐
2016-02-26 22:22:53+00:00,Friday,2016-02-26,22:22:53,"when i was diagnosed with anxiety &amp; depression, and it was the worst year of my life mentally. i would wake up, dreading the day, hating me.",en,0,1,positive,"when i was diagnosed with anxiety &amp; depression, and it was the worst year of my life mentally. i would wake up, dreading the day, hating me."
2016-02-27 03:21:53+00:00,Saturday,2016-02-27,03:21:53,@SexMetalBarbie_ molested and in fact just got mad I told my dad instead of her. When I was diagnosed with depression I was apparently too,en,0,0,positive,@SexMetalBarbie_ molested and in fact just got mad I told my dad instead of her. When I was diagnosed with depression I was apparently too
2016-02-27 10:56:01+00:00,Saturday,2016-02-27,10:56:01,@OmarRudberg @thefooomusic I was diagnosed with depression and anxiety and use guys and your music has really helped me so thank you heaps♥♥,en,0,0,positive,@OmarRudberg @thefooomusic I was diagnosed with depression and anxiety and use guys and your music has really helped me so thank you heaps♥♥
2016-02-27 23:10:29+00:00,Saturday,2016-02-27,23:10:29,@GylesB1 I was moved by a fork lift truck once. Brought a tear to my eyes. This was shortly before I was diagnosed with depression...,en,0,0,positive,@GylesB1 I was moved by a fork lift truck once. Brought a tear to my eyes. This was shortly before I was diagnosed with depression...
2016-02-28 02:17:36+00:00,Sunday,2016-02-28,02:17:36,"Ok so when I was diagnosed with ""manic depression"" I had no idea that was the old term for bipolar so I've been diagnosed for 3 years now",en,0,0,positive,"Ok so when I was diagnosed with ""manic depression"" I had no idea that was the old term for bipolar so I've been diagnosed for 3 years now"
2016-02-28 03:19:24+00:00,Sunday,2016-02-28,03:19:24,When I was diagnosed with major depression my grandma thought I needed to go to church more... No... That's not how this works..,en,0,0,positive,When I was diagnosed with major depression my grandma thought I needed to go to church more... No... That's not how this works..
2016-02-28 06:22:10+00:00,Sunday,2016-02-28,06:22:10,"A few years ago, I was diagnosed with severe clinical depression.",en,9,17,positive,"A few years ago, I was diagnosed with severe clinical depression."
2016-02-28 14:04:11+00:00,Sunday,2016-02-28,14:04:11,"I have been diagnosed with Depression with Psychotic features.. Apparently, only 20% people with major depression can have this.",en,1,2,positive,"I have been diagnosed with Depression with Psychotic features.. Apparently, only 20% people with major depression can have this."
2016-02-28 21:32:46+00:00,Sunday,2016-02-28,21:32:46,@FaZe_Rain I've been diagnosed with depression for the last 3 months. I don't know what to do. when I wake up I just have no motivation.,en,0,1,positive,@FaZe_Rain I've been diagnosed with depression for the last 3 months. I don't know what to do. when I wake up I just have no motivation.
2016-02-28 23:20:42+00:00,Sunday,2016-02-28,23:20:42,"I had forgotten that I was diagnosed with depression. I don't live like it tho, that's a good thing",en,0,0,positive,"I had forgotten that I was diagnosed with depression. I don't live like it tho, that's a good thing"
2016-02-28 23:44:43+00:00,Sunday,2016-02-28,23:44:43,@declawedd 4) i was diagnosed w severe depression in December but it hasnt stopped me (-: life is ok,en,0,5,positive,@declawedd 4) i was diagnosed w severe depression in December but it hasnt stopped me (-: life is ok
2016-02-28 23:54:30+00:00,Sunday,2016-02-28,23:54:30,I have been diagnosed with severe Sports Depression.,en,0,1,positive,I have been diagnosed with severe Sports Depression.
2016-02-29 03:51:37+00:00,Monday,2016-02-29,03:51:37,@pandaokno i was diagnosed with major depression when I was twelve &amp;&amp; it is hard but :-) right,en,0,0,positive,@pandaokno i was diagnosed with major depression when I was twelve &amp;&amp; it is hard but :-) right
2016-02-29 16:10:49+00:00,Monday,2016-02-29,16:10:49,"""It's OK to have bad days."": https://t.co/guP10ljYe6",en,3,7,positive,"""It's OK to have bad days."": https://t.co/guP10ljYe6"
2016-02-29 17:29:17+00:00,Monday,2016-02-29,17:29:17,"@LPdevotii I used to get that a lot too. Hell, when I was diagnosed with depression my dad asked how long until I would be better. *sigh*",en,0,0,positive,"@LPdevotii I used to get that a lot too. Hell, when I was diagnosed with depression my dad asked how long until I would be better. *sigh*"
2016-02-29 18:16:01+00:00,Monday,2016-02-29,18:16:01,"YES. I was diagnosed with depression I didn’t like it. #narcissist, part of  #beatyourbully  @courtyardHoxton https://t.co/UHlGx1fTNT",en,0,1,positive,"YES. I was diagnosed with depression I didn’t like it. #narcissist, part of  #beatyourbully  @courtyardHoxton https://t.co/UHlGx1fTNT"
2016-02-29 20:46:48+00:00,Monday,2016-02-29,20:46:48,I was diagnosed. Depression. I won't get out of it by myself.,en,0,0,positive,I was diagnosed. Depression. I won't get out of it by myself.
2016-03-01 01:37:39+00:00,Tuesday,2016-03-01,01:37:39,But then i realize...i was diagnosed bipolar &amp; with stage one depression. https://t.co/A9oaWhICy5,en,0,1,positive,But then i realize...i was diagnosed bipolar &amp; with stage one depression. https://t.co/A9oaWhICy5
2016-03-01 12:23:36+00:00,Tuesday,2016-03-01,12:23:36,"I'm diagnosed with ptsd, depression, and anxiety. I also self harm and am suicidal. I've attempted once and gone to Havenwyck. Nothing helps",en,0,1,positive,"I'm diagnosed with ptsd, depression, and anxiety. I also self harm and am suicidal. I've attempted once and gone to Havenwyck. Nothing helps"
2016-03-01 13:36:25+00:00,Tuesday,2016-03-01,13:36:25,@GMMHilarious a year ago i was diagnosed with depression and gmm didnt cure it but it meant the world to me that i could laugh while watchin,en,0,0,positive,@GMMHilarious a year ago i was diagnosed with depression and gmm didnt cure it but it meant the world to me that i could laugh while watchin
2016-03-01 13:41:42+00:00,Tuesday,2016-03-01,13:41:42,"I was diagnosed with clinical depression. Ugh!

""#LiftTheMask "" by @quellfoundation on @LinkedIn https://t.co/YKOzftQkXO",en,4,5,positive,"I was diagnosed with clinical depression. Ugh!

""#LiftTheMask "" by @quellfoundation on @LinkedIn https://t.co/YKOzftQkXO"
2016-03-01 13:45:11+00:00,Tuesday,2016-03-01,13:45:11,@jasperpines I was diagnosed w/anxiety over a decade ago. Currently off work due to it &amp; depression. HATE when ppl say they've got SA &gt;,en,0,0,positive,@jasperpines I was diagnosed w/anxiety over a decade ago. Currently off work due to it &amp; depression. HATE when ppl say they've got SA &gt;
2016-03-01 14:55:37+00:00,Tuesday,2016-03-01,14:55:37,"YES. I was diagnosed with depression I didn’t like it. #narcissist, part of  #beatyourbully  @courtyardHoxton https://t.co/mSy73dcyT2",en,1,4,positive,"YES. I was diagnosed with depression I didn’t like it. #narcissist, part of  #beatyourbully  @courtyardHoxton https://t.co/mSy73dcyT2"
2016-03-02 05:28:50+00:00,Wednesday,2016-03-02,05:28:50,I've been dealing with severe depression my whole life but I was diagnosed when I was 14 years old. It's affected me more than anything else,en,0,3,positive,I've been dealing with severe depression my whole life but I was diagnosed when I was 14 years old. It's affected me more than anything else
2016-03-02 11:44:13+00:00,Wednesday,2016-03-02,11:44:13,"@SaraBareilles yesterday I was diagnosed with anxiety&amp; depression.2day the meaning of ur song 'i didn't plan it'changed &amp; I smiled,Thank you",en,0,2,positive,"@SaraBareilles yesterday I was diagnosed with anxiety&amp; depression.2day the meaning of ur song 'i didn't plan it'changed &amp; I smiled,Thank you"
2016-03-02 14:52:33+00:00,Wednesday,2016-03-02,14:52:33,"I've been diagnosed with Depression some  3 years ago. It's not like, the baddest version of it but on some days it just gets to you.",en,0,0,positive,"I've been diagnosed with Depression some  3 years ago. It's not like, the baddest version of it but on some days it just gets to you."
2016-03-02 19:32:23+00:00,Wednesday,2016-03-02,19:32:23,@Rollinsanity nope . I was diagnosed at 17. My parents hid it from me that depression runs in the family . Psychotic and major,en,0,0,positive,@Rollinsanity nope . I was diagnosed at 17. My parents hid it from me that depression runs in the family . Psychotic and major
2016-03-02 22:09:43+00:00,Wednesday,2016-03-02,22:09:43,"I don't think I've ever been happier 

I mean at least since I was diagnosed with depression",en,0,0,positive,"I don't think I've ever been happier 

I mean at least since I was diagnosed with depression"
2016-03-03 02:42:23+00:00,Thursday,2016-03-03,02:42:23,"@YolandaHFoster I was diagnosed with CFS, Fibromyalgia, depression and Lyme disease . I was on a strict regimen of oral antibiotics.",en,0,0,positive,"@YolandaHFoster I was diagnosed with CFS, Fibromyalgia, depression and Lyme disease . I was on a strict regimen of oral antibiotics."
2016-03-03 04:23:04+00:00,Thursday,2016-03-03,04:23:04,"For clarification: I was ""diagnosed"" with Depression, but when my doctor questioned it I lied to her.",en,0,2,positive,"For clarification: I was ""diagnosed"" with Depression, but when my doctor questioned it I lied to her."
2016-03-03 05:18:13+00:00,Thursday,2016-03-03,05:18:13,"guys i was diagnosed with anxiety, insomnia and depression in September last year and body to told me im so mad and confused",en,0,0,positive,"guys i was diagnosed with anxiety, insomnia and depression in September last year and body to told me im so mad and confused"
2016-03-03 17:10:52+00:00,Thursday,2016-03-03,17:10:52,@LauraL2920 Thanks for sharing your story! I was diagnosed with GAD and major depression at 15 or 16 (been so long I can't remember haha).,en,0,0,positive,@LauraL2920 Thanks for sharing your story! I was diagnosed with GAD and major depression at 15 or 16 (been so long I can't remember haha).
2016-03-03 20:05:10+00:00,Thursday,2016-03-03,20:05:10,"@ladygaga I was diagnosed with depression, anxiety, and mild OCD when I was 11 and TIHTY made me feel like I wasn't alone. Thank you",en,0,0,positive,"@ladygaga I was diagnosed with depression, anxiety, and mild OCD when I was 11 and TIHTY made me feel like I wasn't alone. Thank you"
2016-03-03 23:14:06+00:00,Thursday,2016-03-03,23:14:06,"I got told Im not allowed to have ""one of those days"" everyday. Im sorry I forgot I was diagnosed with depression and it goes away instantly",en,0,0,positive,"I got told Im not allowed to have ""one of those days"" everyday. Im sorry I forgot I was diagnosed with depression and it goes away instantly"
2016-03-04 12:56:14+00:00,Friday,2016-03-04,12:56:14,@Georgie_Budding ive also had postnatal depression and I was diagnosed with depressed 18 months ago. Some days are a massive battle x,en,0,1,positive,@Georgie_Budding ive also had postnatal depression and I was diagnosed with depressed 18 months ago. Some days are a massive battle x
2016-03-04 15:54:18+00:00,Friday,2016-03-04,15:54:18,A very moving look at what an adult would tell her teenage self diagnosed with depression. Our #Endingthesilence... https://t.co/HpZyxtiUma,en,1,1,positive,A very moving look at what an adult would tell her teenage self diagnosed with depression. Our #Endingthesilence... https://t.co/HpZyxtiUma
2016-03-04 15:58:52+00:00,Friday,2016-03-04,15:58:52,@mezmez__ @808s_n_cupcakes I'm diagnosed with depression But I've definitely had MEDS that have thrown me into mania.,en,0,1,positive,@mezmez__ @808s_n_cupcakes I'm diagnosed with depression But I've definitely had MEDS that have thrown me into mania.
2016-03-04 16:05:18+00:00,Friday,2016-03-04,16:05:18,A woman gives advice to teenage self with #depression. https://t.co/PWJMAVPMho Support @NAMIAustin #endthesilence https://t.co/bfsNLupedj,en,0,0,positive,A woman gives advice to teenage self with #depression. https://t.co/PWJMAVPMho Support @NAMIAustin #endthesilence https://t.co/bfsNLupedj
2016-03-04 20:24:54+00:00,Friday,2016-03-04,20:24:54,"@curtislepore @TimIsATinyBox I was an honor student. Then I was diagnosed with depression, and later, ADD &gt;.&lt;",en,0,1,positive,"@curtislepore @TimIsATinyBox I was an honor student. Then I was diagnosed with depression, and later, ADD &gt;.&lt;"
2016-03-04 20:51:57+00:00,Friday,2016-03-04,20:51:57,Last year I was diagnosed with depression and Aniexty. Onwards and upwards I say and seeing others get better are great inspiration to me 😐,en,0,0,positive,Last year I was diagnosed with depression and Aniexty. Onwards and upwards I say and seeing others get better are great inspiration to me 😐
2016-03-04 23:44:06+00:00,Friday,2016-03-04,23:44:06,I'm so glad I was diagnosed with depression,en,1,1,positive,I'm so glad I was diagnosed with depression
2016-03-05 00:05:17+00:00,Saturday,2016-03-05,00:05:17,"@BettyMWhite Recently I've been diagnosed with depression, GAD, and OCD and my husband convince me to watch the show again because I",en,0,0,positive,"@BettyMWhite Recently I've been diagnosed with depression, GAD, and OCD and my husband convince me to watch the show again because I"
2016-03-05 01:59:19+00:00,Saturday,2016-03-05,01:59:19,"@fairychuu AND to have depression along with it
/yeah i was diagnosed/ (no not self either)",en,0,0,positive,"@fairychuu AND to have depression along with it
/yeah i was diagnosed/ (no not self either)"
2016-03-05 04:31:46+00:00,Saturday,2016-03-05,04:31:46,I was diagnosed with anxiety and depression. I am on medication for it.,en,0,0,positive,I was diagnosed with anxiety and depression. I am on medication for it.
2016-03-05 04:32:32+00:00,Saturday,2016-03-05,04:32:32,"@jarpad Thank you for being an inspiration, I was diagnosed with depression last year and I fight everyday for me and my kids #AKF",en,0,0,positive,"@jarpad Thank you for being an inspiration, I was diagnosed with depression last year and I fight everyday for me and my kids #AKF"
2016-03-06 18:33:54+00:00,Sunday,2016-03-06,18:33:54,"It's my last therapy session a week on Monday and considering I was diagnosed with depression about 5 months ago, I've done pretty darn good",en,0,2,positive,"It's my last therapy session a week on Monday and considering I was diagnosed with depression about 5 months ago, I've done pretty darn good"
2016-03-06 21:37:15+00:00,Sunday,2016-03-06,21:37:15,"@Ivan_Maisel   Sounds like Autistic-Avoidant personality disorder, which I have been diagnosed with.  After 40 years of depression.",en,0,0,positive,"@Ivan_Maisel   Sounds like Autistic-Avoidant personality disorder, which I have been diagnosed with.  After 40 years of depression."
2016-03-06 23:11:05+00:00,Sunday,2016-03-06,23:11:05,@jarpad my name is Risa I was diagnosed with depression and anxiety when I was 8. To have someone like you showing support has made every...,en,0,0,positive,@jarpad my name is Risa I was diagnosed with depression and anxiety when I was 8. To have someone like you showing support has made every...
2016-03-07 00:13:14+00:00,Monday,2016-03-07,00:13:14,I was diagnosed with depression in February of 2015,en,1,1,positive,I was diagnosed with depression in February of 2015
2016-03-07 03:13:04+00:00,Monday,2016-03-07,03:13:04,@malydiia @GuruTrollSage I'd know because I was diagnosed with depression and refused to take anti depressants. Beat the shit w my mental 💪🏾,en,0,0,positive,@malydiia @GuruTrollSage I'd know because I was diagnosed with depression and refused to take anti depressants. Beat the shit w my mental 💪🏾
2016-03-07 09:33:37+00:00,Monday,2016-03-07,09:33:37,"I was diagnosed with depression winter of 8th grade, but idk when I actually developed it, ya know?",en,0,2,positive,"I was diagnosed with depression winter of 8th grade, but idk when I actually developed it, ya know?"
2016-03-07 14:07:42+00:00,Monday,2016-03-07,14:07:42,I was diagnosed with clinical depression when I was 12 years old. It's one of the battles I… https://t.co/XosusBTK50,en,0,0,positive,I was diagnosed with clinical depression when I was 12 years old. It's one of the battles I… https://t.co/XosusBTK50
2016-03-07 19:43:21+00:00,Monday,2016-03-07,19:43:21,"@_Jordan1200 whatever terminology you wanna use. people who dont have it, will never understand it. i was diagnosed with clinical depression",en,0,1,positive,"@_Jordan1200 whatever terminology you wanna use. people who dont have it, will never understand it. i was diagnosed with clinical depression"
2016-03-07 22:43:50+00:00,Monday,2016-03-07,22:43:50,I’m diagnosed with depression and anxiety and this is total bullshit. https://t.co/hyQ1FiHqIZ,en,0,3,positive,I’m diagnosed with depression and anxiety and this is total bullshit. https://t.co/hyQ1FiHqIZ
2016-03-08 03:59:49+00:00,Tuesday,2016-03-08,03:59:49,"@snarkypitster that's also debatable. I've been diagnosed with severe depression and honestly, I can't control how fast I recover.",en,0,0,positive,"@snarkypitster that's also debatable. I've been diagnosed with severe depression and honestly, I can't control how fast I recover."
2016-03-08 05:40:08+00:00,Tuesday,2016-03-08,05:40:08,"A couple of years ago, I was diagnosed with clinical depression, something that I had apparently… https://t.co/hbCbJlhIVj",en,0,1,positive,"A couple of years ago, I was diagnosed with clinical depression, something that I had apparently… https://t.co/hbCbJlhIVj"
2016-03-08 06:15:01+00:00,Tuesday,2016-03-08,06:15:01,my favorite song is voodoo doll by 5 seconds of summer. i have anxiety. i was diagnosed with depression a year ago.,en,0,1,positive,my favorite song is voodoo doll by 5 seconds of summer. i have anxiety. i was diagnosed with depression a year ago.
2016-03-08 16:50:55+00:00,Tuesday,2016-03-08,16:50:55,"@KatiMorton last week I was diagnosed with depression, but that doesn't mean I'm giving up!",en,0,3,positive,"@KatiMorton last week I was diagnosed with depression, but that doesn't mean I'm giving up!"
2016-03-08 18:05:17+00:00,Tuesday,2016-03-08,18:05:17,"@IreneNyonga well I'm diagnosed with depression, I'm trying my best to be happy",en,0,0,positive,"@IreneNyonga well I'm diagnosed with depression, I'm trying my best to be happy"
2016-03-08 19:52:55+00:00,Tuesday,2016-03-08,19:52:55,Swear I was diagnosed with Seasonal Depression..bc this warm weather has me in the best moods 😎☀️,en,2,4,positive,Swear I was diagnosed with Seasonal Depression..bc this warm weather has me in the best moods 😎☀️
2016-03-08 20:12:59+00:00,Tuesday,2016-03-08,20:12:59,"3 years ago I was diagnosed with major depression
The 20yrs before that it was just a drunk captain depression 

*shrugs* send",en,1,7,positive,"3 years ago I was diagnosed with major depression
The 20yrs before that it was just a drunk captain depression 

*shrugs* send"
2016-03-09 02:01:20+00:00,Wednesday,2016-03-09,02:01:20,"considering that I have been diagnosed with depression and have been to concerts I can confirm , PCD is not fucking real. end of discussion.",en,0,0,positive,"considering that I have been diagnosed with depression and have been to concerts I can confirm , PCD is not fucking real. end of discussion."
2016-03-09 05:13:22+00:00,Wednesday,2016-03-09,05:13:22,I didn't take depression seriously until I was diagnosed with type 1 six years ago. The bouts I go through are... https://t.co/ENtvFKSUvh,en,0,0,positive,I didn't take depression seriously until I was diagnosed with type 1 six years ago. The bouts I go through are... https://t.co/ENtvFKSUvh
2016-03-09 06:53:40+00:00,Wednesday,2016-03-09,06:53:40,I've been diagnosed w depression + anxiety + social anxiety &amp; tbh i had an episode yday cos i thought that I was doing a lousy job curating,en,7,4,positive,I've been diagnosed w depression + anxiety + social anxiety &amp; tbh i had an episode yday cos i thought that I was doing a lousy job curating
2016-03-09 17:44:45+00:00,Wednesday,2016-03-09,17:44:45,Umm so I've been diagnosed with bipolar and depression,en,0,7,positive,Umm so I've been diagnosed with bipolar and depression
2016-03-09 19:21:16+00:00,Wednesday,2016-03-09,19:21:16,"Today I was diagnosed with depression and anxiety, I hate the way I feel and it's becoming to much😞",en,0,1,positive,"Today I was diagnosed with depression and anxiety, I hate the way I feel and it's becoming to much😞"
2016-03-09 21:25:24+00:00,Wednesday,2016-03-09,21:25:24,I have been diagnosed with Post-Concert Depression 😭,en,0,4,positive,I have been diagnosed with Post-Concert Depression 😭
